,movie_id,genre_id
19212,22112,80
19213,22112,18
19214,4201,28
19215,4201,36
19216,39868,27
19217,20408,12
19218,20408,53
19219,20408,80
19220,20408,9648
19221,13580,18
19222,13580,53
19223,18706,28
19224,18706,12
19225,18706,80
19226,18706,18
19227,18706,9648
19228,18706,53
19229,34327,53
19230,34327,9648
19231,43013,10752
19232,43013,53
19233,43013,18
19234,38505,18
19235,38505,35
19236,41940,36
19237,41940,12
19238,41940,35
19239,41940,18
19240,20417,18
19241,20417,53
19242,20417,80
19243,20417,9648
19244,14652,35
19245,14652,18
19246,14652,10769
19247,69526,53
19248,69526,80
19249,69526,35
19250,69526,28
19251,69526,12
19252,14462,18
19253,14462,53
19254,14462,9648
19255,14623,28
19256,14623,12
19257,14623,35
19258,14623,10751
19259,14623,14
19260,14623,878
19261,6947,18
19262,6947,9648
19263,6947,53
19264,401,35
19265,401,18
19266,401,10749
19267,50247,18
19268,46326,80
19269,46326,18
19270,46326,10749
19271,35780,16
19272,35780,10751
19273,35780,28
19274,35780,878
19275,25361,12
19276,25361,10751
19277,25361,878
19278,25361,16
19279,45522,28
19280,45522,35
19281,45522,18
19282,45522,10749
19283,45522,10752
19284,23750,35
19285,23750,18
19286,23750,10769
19287,23750,878
19288,45509,28
19289,45509,35
19290,45509,80
19291,44289,9648
19292,44289,53
19293,44289,27
19294,25536,80
19295,25536,18
19296,25536,28
19297,38837,18
19298,23305,12
19299,23305,16
19300,23305,18
19301,23305,28
19302,23305,10769
19303,17768,35
19304,17768,10402
19305,27375,99
19306,27375,18
19307,1538,18
19308,1538,80
19309,1538,53
19310,14846,35
19311,14846,10749
19312,14846,18
19313,2577,18
19314,2577,10749
19315,2577,878
19316,2577,53
19317,52936,35
19318,46884,28
19319,46884,12
19320,46884,18
19321,46884,10752
19322,33333,53
19323,33333,18
19324,33333,28
19325,41975,18
19326,16606,28
19327,16606,35
19328,60760,80
19329,60760,53
19330,60760,10769
19331,60760,35
19332,11282,35
19333,11282,12
19334,11130,35
19335,11130,18
19336,11130,10751
19337,11130,10749
19338,14389,35
19339,14389,10749
19340,395,12
19341,395,878
19342,395,28
19343,11052,12
19344,11052,14
19345,11052,16
19346,11052,28
19347,11052,35
19348,11052,53
19349,11052,878
19350,11052,10751
19351,60015,18
19352,60015,35
19353,60015,10749
19354,23601,18
19355,23601,10749
19356,10762,28
19357,10762,12
19358,10762,35
19359,10762,53
19360,11026,27
19361,11026,9648
19362,11026,53
19363,18693,35
19364,18693,28
19365,18693,18
19366,18693,10402
19367,45598,18
19368,45598,35
19369,45598,10402
19370,8745,35
19371,8745,10402
19372,8745,10749
19373,45335,35
19374,45335,10402
19375,45335,10749
19376,18690,18
19377,18690,35
19378,18690,10402
19379,7506,35
19380,7506,80
19381,7506,18
19382,7506,10402
19383,7506,10749
19384,65596,35
19385,65596,14
19386,65596,878
19387,65596,10751
19388,36912,28
19389,36912,35
19390,36912,18
19391,46081,35
19392,46081,10749
19393,40087,27
19394,40087,35
19395,40087,53
19396,46831,18
19397,20120,35
19398,22543,80
19399,22543,18
19400,22543,53
19401,44415,18
19402,44415,10751
19403,11237,12
19404,11237,28
19405,11237,27
19406,11237,878
19407,11237,53
19408,8080,80
19409,8080,53
19410,14797,18
19411,14797,28
19412,14797,12
19413,11632,18
19414,11632,10749
19415,18475,35
19416,18475,18
19417,15644,28
19418,15644,18
19419,15644,53
19420,11208,18
19421,11208,9648
19422,11208,10749
19423,11208,53
19424,24079,28
19425,24079,35
19426,24079,53
19427,24079,80
19428,16153,18
19429,16153,10749
19430,13559,18
19431,13559,27
19432,13559,878
19433,42694,18
19434,42694,10749
19435,32298,35
19436,32298,18
19437,32298,10749
19438,66566,18
19439,66566,9648
19440,66566,10749
19441,66566,53
19442,124029,35
19443,42164,18
19444,42164,35
19445,124,18
19446,124,14
19447,29979,28
19448,29979,80
19449,29979,53
19450,41762,18
19451,41762,10402
19452,12548,35
19453,12548,18
19454,33345,35
19455,33345,10402
19456,33345,10749
19457,19893,12
19458,19893,18
19459,19893,10751
19460,42264,35
19461,11387,28
19462,11387,12
19463,11387,18
19464,104659,18
19465,104659,10749
19466,24924,27
19467,17994,27
19468,75759,18
19469,75759,10402
19470,75759,10749
19471,75759,10751
19472,60437,18
19473,60437,10749
19474,49069,14
19475,49069,35
19476,49069,878
19477,49069,10402
19478,31117,35
19479,31117,10751
19480,9759,28
19481,9759,12
19482,9759,80
19483,9759,53
19484,1577,27
19485,1577,28
19486,1577,878
19487,14198,28
19488,14198,35
19489,14198,53
19490,288952,18
19491,16232,35
19492,16232,18
19493,5137,9648
19494,5137,28
19495,5137,53
19496,5137,878
19497,5137,12
19498,11823,35
19499,11823,10749
19500,2003,18
19501,18804,18
19502,18804,10749
19503,18804,10752
19504,13969,35
19505,13969,18
19506,13969,10751
19507,13969,10749
19508,10145,80
19509,10145,18
19510,10145,27
19511,10145,9648
19512,10145,878
19513,10145,53
19514,26486,28
19515,26486,35
19516,13702,35
19517,1653,18
19518,747,27
19519,747,35
19520,84214,10749
19521,84214,18
19522,84655,10749
19523,23627,35
19524,23627,10749
19525,26230,35
19526,26230,27
19527,26230,878
19528,4176,18
19529,4176,53
19530,4176,9648
19531,11177,18
19532,43839,18
19533,43839,10402
19534,43839,10749
19535,26690,80
19536,26690,18
19537,26690,9648
19538,26690,53
19539,35101,12
19540,35101,10751
19541,10905,28
19542,10905,35
19543,18196,27
19544,18196,18
19545,18196,9648
19546,70345,27
19547,70345,878
19548,88174,9648
19549,88174,53
19550,132422,18
19551,132422,28
19552,132422,35
19553,42215,27
19554,43105,27
19555,43105,878
19556,71140,53
19557,27816,27
19558,27815,27
19559,12707,18
19560,12707,12
19561,12707,27
19562,43657,18
19563,43657,10769
19564,43117,27
19565,43117,878
19566,43117,53
19567,47446,18
19568,54979,28
19569,54979,12
19570,54979,18
19571,42172,80
19572,42172,18
19573,42172,53
19574,42600,35
19575,42600,18
19576,47825,28
19577,47825,18
19578,47825,9648
19579,47825,53
19580,62697,878
19581,62697,27
19582,62697,9648
19583,31655,27
19584,31655,53
19585,27498,27
19586,1492,28
19587,1492,12
19588,1492,18
19589,1492,36
19590,8689,12
19591,8689,27
19592,10555,16
19593,10555,28
19594,10555,35
19595,10555,10751
19596,11128,18
19597,11128,28
19598,11128,53
19599,22842,18
19600,1599,35
19601,1599,10749
19602,14024,10402
19603,14024,18
19604,14024,10749
19605,11045,53
19606,11045,28
19607,11045,35
19608,11045,80
19609,15503,18
19610,14337,878
19611,14337,18
19612,14337,53
19613,26108,35
19614,26108,18
19615,26108,10749
19616,4380,18
19617,4380,10749
19618,4380,35
19619,3989,10402
19620,3989,12
19621,3989,16
19622,3989,28
19623,3989,35
19624,16358,35
19625,16358,18
19626,25313,35
19627,25313,18
19628,25313,14
19629,25313,10749
19630,2438,10402
19631,2438,18
19632,65550,18
19633,65550,10749
19634,29445,27
19635,29445,18
19636,11121,18
19637,11121,10749
19638,55457,35
19639,101887,35
19640,101887,18
19641,23739,14
19642,21241,28
19643,3053,35
19644,3053,27
19645,28356,18
19646,28356,10751
19647,12456,18
19648,12456,99
19649,55047,99
19650,28153,27
19651,18499,35
19652,18499,18
19653,36616,16
19654,36616,35
19655,36616,10751
19656,13644,10751
19657,13644,18
19658,13644,35
19659,41936,10752
19660,41936,18
19661,13416,18
19662,1435,99
19663,1435,18
19664,11099,18
19665,11099,9648
19666,11099,878
19667,11099,53
19668,12483,18
19669,12483,27
19670,12483,53
19671,184530,10751
19672,184530,18
19673,18701,35
19674,18701,18
19675,18701,10749
19676,2319,14
19677,2319,18
19678,2319,878
19679,2319,10751
19680,110351,18
19681,15566,35
19682,15566,10749
19683,1970,27
19684,1970,9648
19685,1970,53
19686,8849,35
19687,9675,35
19688,9675,18
19689,9675,10749
19690,4553,53
19691,4553,18
19692,11109,80
19693,11109,18
19694,48678,35
19695,48678,18
19696,202587,35
19697,16131,18
19698,16131,53
19699,9391,18
19700,9391,53
19701,9391,9648
19702,176,27
19703,176,9648
19704,176,80
19705,1677,18
19706,1677,10402
19707,10740,18
19708,10740,9648
19709,10740,53
19710,66641,99
19711,66641,10769
19712,66641,10752
19713,9806,28
19714,9806,12
19715,9806,16
19716,9806,10751
19717,19614,99
19718,19614,10402
19719,12777,18
19720,12777,10749
19721,12777,878
19722,12777,53
19723,47959,10749
19724,47959,18
19725,5255,12
19726,5255,16
19727,5255,10751
19728,5255,14
19729,11184,18
19730,11249,18
19731,11249,27
19732,11249,35
19733,10589,28
19734,10589,35
19735,10589,80
19736,10589,18
19737,9801,35
19738,9801,10749
19739,866,18
19740,4251,18
19741,4251,10749
19742,2059,12
19743,2059,28
19744,2059,53
19745,2059,9648
19746,140,80
19747,140,18
19748,140,10749
19749,140,53
19750,11836,16
19751,11836,35
19752,11836,10751
19753,43743,18
19754,43743,9648
19755,43743,53
19756,17818,28
19757,17818,35
19758,17818,18
19759,17818,10749
19760,17818,37
19761,1966,10752
19762,1966,36
19763,1966,28
19764,1966,12
19765,1966,18
19766,1966,10749
19767,13673,35
19768,13673,10751
19769,174787,99
19770,26347,18
19771,26347,36
19772,2288,18
19773,2288,10749
19774,15397,18
19775,15397,10751
19776,9550,12
19777,9550,18
19778,9550,28
19779,9550,10749
19780,163,53
19781,163,80
19782,36648,878
19783,36648,28
19784,36648,27
19785,36648,53
19786,36648,12
19787,36648,14
19788,15788,35
19789,33377,99
19790,18973,35
19791,18973,10749
19792,41253,35
19793,41253,14
19794,41253,10402
19795,15787,35
19796,35188,35
19797,35188,10749
19798,35189,35
19799,35189,10751
19800,52122,35
19801,28333,35
19802,24062,35
19803,43670,18
19804,43670,10402
19805,43670,10749
19806,58182,35
19807,33740,99
19808,33740,10751
19809,33740,10402
19810,74719,99
19811,74719,10751
19812,74719,10402
19813,77448,99
19814,77448,10402
19815,77448,10751
19816,43752,35
19817,43752,10751
19818,43752,10752
19819,42668,28
19820,42668,12
19821,42668,18
19822,42668,36
19823,42668,10749
19824,42668,10752
19825,25952,878
19826,16248,10751
19827,16248,878
19828,15613,18
19829,15613,27
19830,15613,53
19831,15613,9648
19832,151848,18
19833,151848,10749
19834,30719,18
19835,30719,10749
19836,30719,10751
19837,28421,18
19838,28421,27
19839,28421,9648
19840,28421,878
19841,28421,53
19842,47657,53
19843,47657,18
19844,47657,9648
19845,8424,18
19846,8424,35
19847,8424,10749
19848,32558,18
19849,32558,14
19850,32558,10749
19851,50085,18
19852,50085,10749
19853,50034,18
19854,42401,18
19855,42401,10749
19856,42401,10752
19857,67962,18
19858,67962,10749
19859,30996,53
19860,30996,27
19861,30996,9648
19862,44375,18
19863,18889,99
19864,210864,99
19865,70368,18
19866,3016,18
19867,3016,27
19868,3016,878
19869,2972,27
19870,2972,878
19871,2972,53
19872,71065,12
19873,71065,18
19874,71065,28
19875,71065,36
19876,42510,35
19877,58129,18
19878,58129,14
19879,58129,27
19880,29267,53
19881,29267,18
19882,29267,14
19883,36841,28
19884,36841,12
19885,36841,18
19886,36841,10749
19887,57283,27
19888,18987,18
19889,18987,27
19890,41348,35
19891,41348,12
19892,27511,18
19893,27511,10749
19894,27511,53
19895,96713,35
19896,992,14
19897,992,18
19898,992,35
19899,992,9648
19900,3060,18
19901,3060,10749
19902,3060,10752
19903,42359,35
19904,1405,18
19905,1405,36
19906,964,18
19907,964,27
19908,939,18
19909,939,10402
19910,697,99
19911,697,18
19912,104433,18
19913,104433,36
19914,104433,10749
19915,27503,18
19916,27503,27
19917,27503,10749
19918,905,18
19919,905,53
19920,905,10749
19921,31411,35
19922,28189,18
19923,28189,27
19924,3061,18
19925,27517,18
19926,27517,27
19927,42538,18
19928,42538,10749
19929,25768,28
19930,25768,35
19931,120833,18
19932,120833,10402
19933,626,18
19934,626,14
19935,27899,18
19936,27899,28
19937,27899,80
19938,5729,10749
19939,5729,35
19940,5729,18
19941,42816,18
19942,13911,10402
19943,13911,35
19944,51394,80
19945,51394,18
19946,51394,9648
19947,48365,35
19948,3574,53
19949,3574,27
19950,91,99
19951,31592,18
19952,31592,27
19953,43132,18
19954,43132,36
19955,877,28
19956,877,12
19957,877,80
19958,877,18
19959,877,53
19960,875,10749
19961,875,18
19962,28268,35
19963,28268,18
19964,779,18
19965,779,27
19966,56724,18
19967,39130,35
19968,39130,18
19969,28046,10749
19970,28046,18
19971,28046,27
19972,28046,28
19973,28046,9648
19974,31511,35
19975,31511,10402
19976,3031,12
19977,3031,27
19978,3031,878
19979,43130,35
19980,43595,35
19981,43149,12
19982,43149,27
19983,43149,28
19984,43149,878
19985,43148,27
19986,43148,53
19987,50073,18
19988,43904,10749
19989,43904,18
19990,43693,18
19991,43693,10749
19992,24106,27
19993,47921,18
19994,47921,10749
19995,49640,28
19996,49640,37
19997,46910,28
19998,46910,10752
19999,43689,35
20000,43689,18
20001,43689,10402
20002,43689,10749
20003,22614,28
20004,22614,12
20005,22614,18
20006,51949,18
20007,43889,35
20008,43896,18
20009,28910,27
20010,28910,9648
20011,17907,27
20012,17907,80
20013,27970,14
20014,27970,27
20015,27970,18
20016,52677,18
20017,52677,80
20018,14615,80
20019,14615,18
20020,14615,10749
20021,14615,53
20022,31773,35
20023,31773,10749
20024,24807,35
20025,24807,18
20026,24807,10749
20027,17030,80
20028,17030,18
20029,23389,27
20030,31548,10402
20031,31548,35
20032,31548,18
20033,54569,18
20034,38721,35
20035,38721,18
20036,38721,10749
20037,43874,18
20038,43874,10749
20039,16515,12
20040,16515,18
20041,16515,10751
20042,27973,80
20043,27973,18
20044,20642,35
20045,20642,10749
20046,37650,35
20047,37650,18
20048,37650,10749
20049,43867,12
20050,43867,18
20051,43867,10749
20052,43864,35
20053,43864,18
20054,23101,35
20055,23101,14
20056,23101,10749
20057,46688,28
20058,46688,18
20059,46688,10752
20060,16274,35
20061,99318,18
20062,99318,10749
20063,99318,10752
20064,55207,53
20065,55207,9648
20066,31868,18
20067,31868,10749
20068,37698,80
20069,37698,18
20070,37698,53
20071,3084,18
20072,3084,14
20073,3084,36
20074,3084,10749
20075,46069,10749
20076,46069,18
20077,43806,18
20078,43806,36
20079,55604,12
20080,55604,18
20081,55604,10749
20082,26635,18
20083,26635,28
20084,26635,35
20085,26635,53
20086,26635,80
20087,43811,36
20088,43811,18
20089,17801,80
20090,17801,18
20091,17801,10749
20092,26201,28
20093,29884,35
20094,29884,10749
20095,45978,18
20096,45978,36
20097,38914,35
20098,38914,14
20099,38914,10749
20100,33523,35
20101,33523,10749
20102,33112,35
20103,33112,10749
20104,28789,35
20105,43799,35
20106,43799,10749
20107,18790,12
20108,18790,18
20109,18790,10749
20110,18790,10752
20111,37036,35
20112,37036,80
20113,37036,18
20114,37036,53
20115,37036,10752
20116,43522,35
20117,43522,18
20118,36612,18
20119,97648,35
20120,23336,99
20121,23336,36
20122,23336,10752
20123,22387,18
20124,22387,10749
20125,27655,35
20126,27655,18
20127,27655,10749
20128,23051,18
20129,23051,10752
20130,43306,18
20131,43306,10749
20132,43306,10752
20133,18727,14
20134,18727,18
20135,18727,35
20136,18727,878
20137,18727,10749
20138,33049,35
20139,33049,10749
20140,41355,99
20141,47352,35
20142,47352,10749
20143,43518,35
20144,43518,18
20145,43518,10749
20146,41391,18
20147,41391,10749
20148,21622,35
20149,21622,10402
20150,21622,10749
20151,28436,18
20152,28436,14
20153,22638,18
20154,22638,28
20155,22638,36
20156,51144,18
20157,35006,53
20158,21451,80
20159,21451,18
20160,42879,35
20161,42879,10749
20162,42879,10752
20163,43307,18
20164,43307,10749
20165,50066,18
20166,50066,10749
20167,18229,12
20168,18229,18
20169,18229,36
20170,52440,18
20171,52440,10749
20172,52440,10752
20173,17136,18
20174,17136,53
20175,43494,18
20176,43494,10749
20177,30348,27
20178,30348,53
20179,9797,18
20180,9797,36
20181,45219,18
20182,18771,18
20183,18771,28
20184,18771,10752
20185,30177,18
20186,41020,53
20187,41020,27
20188,16090,80
20189,16090,18
20190,44041,53
20191,25502,18
20192,25502,10749
20193,14320,18
20194,14320,10749
20195,26701,18
20196,26701,10402
20197,43469,18
20198,20246,80
20199,20246,18
20200,20246,9648
20201,20246,53
20202,82101,18
20203,19169,18
20204,43461,18
20205,43461,80
20206,31980,35
20207,27448,80
20208,27448,18
20209,27448,53
20210,29244,28
20211,29244,18
20212,29244,37
20213,83838,10749
20214,83838,18
20215,43452,18
20216,29380,35
20217,29380,18
20218,29380,10402
20219,29380,10749
20220,37347,37
20221,3766,80
20222,3766,18
20223,3766,9648
20224,946,18
20225,70447,18
20226,20482,80
20227,20482,18
20228,20482,9648
20229,20482,53
20230,35032,10402
20231,35032,10749
20232,44190,18
20233,44190,80
20234,41609,10749
20235,41609,28
20236,41609,12
20237,41609,18
20238,33115,35
20239,33115,10749
20240,20638,80
20241,20638,37
20242,29885,35
20243,29885,10402
20244,29885,10749
20245,25698,35
20246,25698,10402
20247,25698,10749
20248,45578,18
20249,45578,10749
20250,4558,18
20251,4558,14
20252,4558,10749
20253,43439,18
20254,43439,10751
20255,61828,18
20256,61828,10751
20257,61828,10749
20258,25209,28
20259,25209,35
20260,25209,10402
20261,25209,10749
20262,25209,37
20263,15390,18
20264,17409,37
20265,43388,28
20266,43388,12
20267,43388,10749
20268,800,80
20269,800,18
20270,32690,18
20271,43390,10402
20272,43390,10749
20273,41464,18
20274,43961,80
20275,43961,18
20276,43358,18
20277,43358,10749
20278,24003,18
20279,28431,12
20280,43364,18
20281,30801,35
20282,30801,10749
20283,30801,37
20284,3023,35
20285,3023,27
20286,3023,878
20287,43348,80
20288,43348,28
20289,43348,12
20290,43348,37
20291,43349,36
20292,43349,18
20293,43349,10749
20294,99898,53
20295,99898,18
20296,24381,35
20297,11402,35
20298,35861,18
20299,35861,10749
20300,45213,10749
20301,45213,35
20302,45213,18
20303,20127,35
20304,20127,18
20305,20127,10749
20306,24518,35
20307,24518,10749
20308,13457,18
20309,13457,10749
20310,23620,36
20311,23620,18
20312,31372,18
20313,31372,28
20314,31372,12
20315,3111,18
20316,3111,10402
20317,3111,10749
20318,41503,18
20319,28696,18
20320,94123,18
20321,17640,10402
20322,17640,10749
20323,44026,80
20324,44026,9648
20325,44026,18
20326,44026,53
20327,803,36
20328,803,99
20329,803,10752
20330,31374,18
20331,31374,28
20332,31374,12
20333,25893,35
20334,25893,18
20335,25893,10751
20336,36439,18
20337,36439,10752
20338,46007,35
20339,46007,10402
20340,33319,18
20341,33319,10402
20342,33319,10752
20343,28100,10402
20344,31378,28
20345,31378,12
20346,31378,18
20347,31378,10749
20348,31378,36
20349,19742,27
20350,19742,878
20351,44134,35
20352,22334,9648
20353,22334,18
20354,29347,27
20355,29347,878
20356,15697,18
20357,15697,10402
20358,43234,18
20359,18776,28
20360,18776,18
20361,18776,36
20362,29071,14
20363,29071,27
20364,54541,18
20365,54541,53
20366,44559,18
20367,44559,10752
20368,30637,18
20369,30637,27
20370,30637,53
20371,30637,80
20372,76754,35
20373,56156,18
20374,43119,80
20375,43119,28
20376,43119,36
20377,43137,35
20378,43137,10749
20379,69977,10752
20380,69977,18
20381,42661,28
20382,42661,12
20383,42661,18
20384,42661,36
20385,42661,10749
20386,43051,28
20387,43051,12
20388,43051,80
20389,43051,18
20390,43101,10749
20391,43101,35
20392,58997,27
20393,58997,878
20394,34528,10752
20395,34528,18
20396,34528,36
20397,31427,18
20398,31427,10752
20399,58902,18
20400,58902,12
20401,27029,18
20402,690,80
20403,690,18
20404,46918,18
20405,43111,18
20406,43111,10749
20407,52745,27
20408,52745,878
20409,36872,18
20410,43047,18
20411,43047,12
20412,72354,18
20413,72354,36
20414,31589,80
20415,31589,18
20416,31589,53
20417,52841,35
20418,52841,10749
20419,18449,28
20420,18449,12
20421,18449,37
20422,50474,18
20423,79827,18
20424,750,18
20425,750,80
20426,750,9648
20427,750,35
20428,34530,10752
20429,34530,18
20430,34530,36
20431,33710,10749
20432,33710,18
20433,33710,10402
20434,64568,27
20435,64568,9648
20436,17185,18
20437,109667,10749
20438,109667,18
20439,31287,27
20440,14537,28
20441,14537,18
20442,14537,36
20443,16103,18
20444,13671,35
20445,13671,10402
20446,13671,10751
20447,11085,12
20448,11085,18
20449,11085,36
20450,53218,18
20451,24188,18
20452,24188,35
20453,28367,14
20454,28367,10751
20455,21135,10749
20456,21135,18
20457,52705,35
20458,52705,18
20459,52705,10752
20460,3010,18
20461,3010,36
20462,3010,10752
20463,31383,27
20464,39222,27
20465,39495,35
20466,39495,18
20467,39495,10749
20468,15263,37
20469,751,18
20470,751,53
20471,751,80
20472,751,9648
20473,751,35
20474,42798,35
20475,42798,10749
20476,4025,18
20477,4025,9648
20478,4025,80
20479,61892,10749
20480,61892,35
20481,25253,28
20482,25253,35
20483,25253,80
20484,37684,18
20485,37684,53
20486,15421,18
20487,15421,36
20488,166607,18
20489,166607,10752
20490,37315,35
20491,37315,18
20492,10299,80
20493,10299,18
20494,10299,27
20495,10299,9648
20496,10299,53
20497,24229,80
20498,24229,18
20499,24229,9648
20500,26031,80
20501,26031,18
20502,3763,27
20503,17696,10402
20504,17696,35
20505,17696,80
20506,7348,18
20507,7348,878
20508,28504,35
20509,28504,27
20510,151138,18
20511,151138,10749
20512,23574,35
20513,23574,10749
20514,17091,35
20515,17295,18
20516,17295,10752
20517,17295,36
20518,13187,16
20519,13187,10751
20520,13187,35
20521,13187,10770
20522,17102,27
20523,23194,37
20524,16850,10752
20525,16850,28
20526,16850,18
20527,16850,36
20528,24395,18
20529,24395,10752
20530,37921,10752
20531,37921,18
20532,59802,27
20533,16303,35
20534,29715,10752
20535,29715,37
20536,36583,28
20537,36583,53
20538,36583,10752
20539,60555,37
20540,42731,35
20541,42731,18
20542,42731,10749
20543,3482,28
20544,3482,18
20545,3482,53
20546,3482,10752
20547,895,18
20548,895,36
20549,20108,18
20550,2661,10751
20551,2661,12
20552,2661,35
20553,2661,878
20554,2661,80
20555,20379,28
20556,20379,12
20557,20379,18
20558,29710,36
20559,29710,10752
20560,104237,28
20561,104237,12
20562,22293,27
20563,789,35
20564,789,18
20565,789,10752
20566,45706,18
20567,45706,28
20568,45706,80
20569,11047,10751
20570,11047,16
20571,11047,12
20572,11047,35
20573,2097,27
20574,2097,878
20575,135,99
20576,135,10402
20577,33257,14
20578,66043,53
20579,66043,18
20580,17905,28
20581,17905,80
20582,17905,18
20583,4191,9648
20584,4191,18
20585,4191,10749
20586,4191,53
20587,4191,80
20588,10227,35
20589,26039,28
20590,26039,80
20591,26039,18
20592,26039,53
20593,42701,37
20594,42702,18
20595,42702,36
20596,42702,80
20597,41212,99
20598,26204,80
20599,26204,9648
20600,26204,53
20601,5767,35
20602,5767,18
20603,5767,10749
20604,42713,18
20605,27277,37
20606,9929,10751
20607,9929,16
20608,9929,12
20609,9929,35
20610,20873,12
20611,20873,35
20612,20873,80
20613,29778,27
20614,18193,35
20615,18193,14
20616,22176,18
20617,42623,35
20618,42623,10749
20619,42634,10749
20620,42634,18
20621,118872,18
20622,50789,99
20623,50789,10402
20624,29266,10752
20625,29266,18
20626,29266,36
20627,29266,10749
20628,27983,35
20629,27983,18
20630,27983,10751
20631,5638,18
20632,5638,35
20633,5638,10402
20634,36446,18
20635,36446,10769
20636,36446,10749
20637,14801,878
20638,14801,53
20639,49397,37
20640,42607,18
20641,42607,10402
20642,42607,10749
20643,40430,878
20644,38096,18
20645,48831,35
20646,48831,18
20647,24152,35
20648,1846,80
20649,1846,9648
20650,1846,18
20651,21323,10749
20652,21323,18
20653,21323,80
20654,5928,35
20655,5928,18
20656,29748,27
20657,105627,35
20658,105627,18
20659,85255,18
20660,85255,28
20661,26525,14
20662,26525,35
20663,31672,28
20664,31672,80
20665,31672,53
20666,48408,35
20667,48408,37
20668,33205,18
20669,70327,28
20670,70327,12
20671,70327,878
20672,2860,18
20673,2860,10749
20674,42589,35
20675,42589,18
20676,71943,18
20677,71943,27
20678,71943,53
20679,71943,10749
20680,31304,18
20681,31304,10749
20682,64828,18
20683,64828,35
20684,38222,28
20685,38222,18
20686,38222,10751
20687,38222,10749
20688,26606,80
20689,26606,18
20690,26606,10402
20691,36404,35
20692,42528,18
20693,20848,28
20694,20848,18
20695,20848,35
20696,20848,12
20697,2998,18
20698,2998,10749
20699,31906,18
20700,31906,10749
20701,31906,10752
20702,31906,37
20703,31767,18
20704,31767,36
20705,839,10770
20706,839,28
20707,839,53
20708,25109,10770
20709,25109,37
20710,25109,35
20711,36194,18
20712,36194,10749
20713,16328,10752
20714,16328,18
20715,42500,28
20716,42500,37
20717,16154,27
20718,16154,9648
20719,16154,53
20720,9394,28
20721,9394,35
20722,9394,37
20723,74689,35
20724,74689,18
20725,36850,35
20726,36850,10749
20727,38646,10749
20728,38646,18
20729,38646,10752
20730,84285,10752
20731,84285,18
20732,84285,28
20733,84285,10769
20734,34479,27
20735,18287,28
20736,18287,35
20737,18287,37
20738,5822,28
20739,5822,18
20740,5822,10749
20741,13041,28
20742,13041,12
20743,13041,18
20744,13041,37
20745,40732,12
20746,40732,18
20747,122677,27
20748,122677,878
20749,121923,18
20750,121923,878
20751,18250,35
20752,18250,27
20753,33020,27
20754,89417,35
20755,12089,35
20756,12089,9648
20757,41471,18
20758,41471,28
20759,17810,28
20760,17810,18
20761,23148,10749
20762,23148,18
20763,23148,10402
20764,80911,18
20765,80911,10402
20766,87417,53
20767,87417,35
20768,11378,35
20769,760,35
20770,27331,28
20771,27331,80
20772,27331,18
20773,27331,53
20774,1410,35
20775,1410,878
20776,38729,18
20777,38729,10769
20778,86889,27
20779,86889,10770
20780,31943,12
20781,31943,18
20782,31943,28
20783,31943,53
20784,29142,28
20785,29142,80
20786,29142,18
20787,29142,36
20788,29142,53
20789,56764,18
20790,9474,35
20791,9474,37
20792,27084,27
20793,27084,878
20794,27084,53
20795,31596,27
20796,59189,53
20797,59189,27
20798,59189,878
20799,38714,18
20800,31587,18
20801,31587,53
20802,22307,27
20803,22307,53
20804,62330,28
20805,62330,18
20806,62330,80
20807,28498,35
20808,28498,27
20809,21964,28
20810,21035,18
20811,21035,10749
20812,25473,28
20813,25473,80
20814,25473,18
20815,118121,18
20816,32044,35
20817,32044,18
20818,62761,35
20819,62761,9648
20820,62761,53
20821,62761,27
20822,30702,18
20823,25627,27
20824,25627,878
20825,24402,18
20826,24402,10749
20827,5558,18
20828,5558,35
20829,3043,27
20830,36665,99
20831,36665,10769
20832,36665,10752
20833,16246,28
20834,16246,80
20835,16246,18
20836,16246,53
20837,27977,35
20838,42448,18
20839,42448,35
20840,42449,99
20841,42449,10752
20842,8327,18
20843,37627,878
20844,37627,14
20845,37627,10751
20846,37627,10402
20847,32940,878
20848,32940,53
20849,31656,18
20850,31656,10749
20851,31656,80
20852,29859,35
20853,29859,80
20854,29859,9648
20855,28994,18
20856,28994,10751
20857,5618,10749
20858,5618,35
20859,19174,28
20860,19174,35
20861,19174,80
20862,9385,10751
20863,9385,16
20864,9385,35
20865,9385,12
20866,28209,18
20867,28209,10749
20868,1835,80
20869,1835,9648
20870,1835,53
20871,70259,35
20872,70259,80
20873,70259,10749
20874,10711,28
20875,10711,80
20876,10711,18
20877,10711,53
20878,19740,28
20879,19740,12
20880,19740,18
20881,1829,18
20882,1829,36
20883,1829,10749
20884,43430,18
20885,43430,35
20886,43430,10749
20887,32042,53
20888,9652,53
20889,9652,18
20890,38099,28
20891,47313,28
20892,47313,18
20893,5725,35
20894,38783,27
20895,38783,53
20896,3870,18
20897,3870,36
20898,3870,10749
20899,1660,18
20900,1660,35
20901,133008,10752
20902,133008,18
20903,6476,35
20904,6476,37
20905,10640,28
20906,10640,12
20907,10640,878
20908,10640,53
20909,33324,99
20910,29856,35
20911,48205,36
20912,48205,18
20913,46978,18
20914,46978,10749
20915,26842,12
20916,26842,18
20917,26842,28
20918,26842,36
20919,42252,18
